@id,@lat,@lon,name
3398038802,43.0247712,-1.4435598,Cromlech Aldikosoro M. 1
3398038803,43.0246989,-1.4435796,Cromlech Aldikosoro M. 2
3398038804,43.0246894,-1.4435005,Cromlech Aldikosoro M. 3
3398038805,43.0247419,-1.4434498,Cromlech Aldikosoro M. 4
3398038806,43.0246721,-1.4437485,Cromlech Aldikosoro M. 5
3398038807,43.0228144,-1.4375565,Cromlech Aratun
3398038808,43.0108719,-1.4000251,Cromlech Arbilleta 1
3398038809,43.0107727,-1.4000486,Cromlech Arbilleta 2
3398038810,43.0171423,-1.4055257,Cromlech Asundegi
3398038811,43.0321124,-1.4017423,Cromlech Beardegikogaina
3398038812,43.0215641,-1.3970077,Cromlech Beraskoain 1
3398038813,43.0211954,-1.3971821,Cromlech Beraskoain 10
3398038814,43.0212353,-1.3968813,Cromlech Beraskoain 11
3398038815,43.0212257,-1.3965248,Cromlech Beraskoain 12
3398038816,43.0213184,-1.3972061,Cromlech Beraskoain 2
3398038817,43.0214338,-1.3971904,Cromlech Beraskoain 3
3398038818,43.0211781,-1.3963784,Cromlech Beraskoain 6
3398038819,43.0209891,-1.3965622,Cromlech Beraskoain 7
3398038820,43.0209680,-1.3968702,Cromlech Beraskoain 8
3398038821,43.0219526,-1.4245601,Cromlech Ezpelondo
3398038822,43.0266567,-1.4469962,Cromlech Gorosti Bizkar
3398038823,43.0458906,-1.4378448,Cromlech Isterbegi
3398038824,43.0194938,-1.3877308,Cromlech Lanotegibekoa
3398038825,42.9958177,-1.4275335,Cromlech Lizarzu 1
3398038826,42.9958005,-1.4275953,Cromlech Lizarzu 2
3398038827,42.9957930,-1.4277059,Cromlech Lizarzu 3
3398038828,42.9957849,-1.4277674,Cromlech Lizarzu 4
3398038829,43.0354233,-1.4156738,Cromlech Pilotasoro 7
3398038830,43.0261861,-1.4133459,Cromlech Santxoten Harria
3398181795,43.0208754,-1.3757668,Cromlech tumular Lepozuri
3399686206,43.1093108,-1.3200947,Cromlech Leerza 1
3399686207,43.1092551,-1.3199402,Cromlech Leerza 2
3399686208,43.1093850,-1.3199520,Cromlech Leerza 3
3399686209,43.0835831,-1.3426632,Cromlech Mehatze I.
3399686210,43.0644832,-1.3438606,Cromlech Turaorko Bizkarra 1
3399686211,43.0643770,-1.3439285,Cromlech Turaorko Bizkarra 2
3399686212,43.0642911,-1.3439916,Cromlech Turaorko Bizkarra 3
3399686213,43.0642083,-1.3439374,Cromlech Turaorko Bizkarra 4
3399686214,43.0651830,-1.3436647,Cromlech Turaorko Bizkarra 5
3399686215,43.0622766,-1.3439279,Cromlech tumular Lauriñaga I. 1
3399686216,43.0616296,-1.3441464,Cromlech tumular Lauriñaga I. 2
3399686217,43.0614087,-1.3442684,Cromlech tumular Lauriñaga I. 3
3399686218,43.0796813,-1.3415463,Cromlech tumular Mehatze 2
3399686219,43.0798640,-1.3414002,Cromlech tumular Mehatze 3
3399686220,43.0801205,-1.3414401,Cromlech tumular Mehatze 5
3404343924,43.0336915,-1.6060286,Cromlech Loiketako Lepoa
3404672060,42.8006812,-1.3198944,Cromlech Induriaga 1
3404672061,42.8006283,-1.3199692,Cromlech Induriaga 2
3404672062,42.8005212,-1.3200332,Cromlech Induriaga 3
3404672063,42.8003766,-1.3200004,Cromlech Induriaga 4
3404672064,42.8003114,-1.3198554,Cromlech Induriaga 5
3404672065,42.8005221,-1.3204728,Cromlech Induriaga 6
3404672066,42.8006759,-1.3374184,Cromlech Oihanzabalea 1
3404672067,42.8007499,-1.3381746,Cromlech Oihanzabalea 2
3404672068,42.8008211,-1.3387352,Cromlech Oihanzabalea 3
3407566220,42.9446501,-0.8375615,Cromlech Eskilzarra
3409454456,42.8593266,-1.1887547,Cromlech Axkaxarra
3409454457,42.9539142,-1.0493903,Cromlech Gaztanbide
3411205871,43.1772209,-1.9021515,Cromlech Arriurdigain 2 Ipar
3411205872,43.1769155,-1.9023082,Cromlech Arriurdigain 1 Hego
3411205873,43.1755060,-1.9034931,Cromlech Arriurdiñetako Lepoa
3411205874,43.1827448,-1.8968086,Cromlech Burninburu Soro
3411205875,43.1731272,-1.9064150,Cromlech Lakendiko Gaña 2
3411205876,43.1726639,-1.9069276,Cromlech tumular Lakendiko Gaña 1
3411205877,43.1784223,-1.9008082,Cromlech tumular Ontzorrozko Gaña
3411205878,43.1811029,-1.8984830,Cromlech tumular Urkamendi Ipar
3411205879,43.1801964,-1.8989774,Cromlech tumular Urkamendi Hego
3411205880,43.1838842,-1.8961191,Cromlechs Burninburu Txabala 1-7
3411205881,43.1815679,-1.8983031,Cromlechs Eskiturritako Gaña 1-8
3414873413,43.2428663,-1.5909832,Cromlech Arrikolota
3414873414,43.1937303,-1.7629533,Cromlech Baraxar Pagoxar
3414873415,43.3035371,-1.6490715,Cromlech Boreiko Harri 2
3414873416,43.2310116,-1.7658449,Cromlech Enobieta Txiki
3414873417,43.2693145,-1.7456788,Cromlech Gardelgo Bagoeta harrespila
3414873418,43.2996574,-1.6611026,Cromlech Mugerriko Gaña 1
3414873419,43.2640581,-1.7224950,Cromlech tumular Amargungo Zeharra
3414873420,43.2991217,-1.6652593,Cromlech tumular Ardizoko Armasa
3414873421,43.2680259,-1.7408319,Cromlech tumular Gurutzako Lepoa
3414873422,43.2467831,-1.7947326,Cromlechs Arritxulangaña 1-10
3414873423,43.3041825,-1.6464350,"Cromlechs Boreiko Harri 1 - 3"
3414873424,43.2425336,-1.5815560,Cromlechs Orizki 1-2
3414873425,43.2381429,-1.5917748,Cromlechs Pagolleta 1-2
3414873426,43.3067462,-1.6445719,Cromlechs tumulares Meatzu Ekialde 1-2
3422036942,43.2386307,-1.7862440,Dolmen Burnaiztegi
3423652482,43.1678129,-1.8060438,Cromlech Amonamotzeko Kaskoa
3423652483,43.1631756,-1.8210505,Cromlech Arramaleta Beko Kaskoa
3423652484,43.2463292,-1.7950431,Cromlech Arritxulangaña Hegoalde 1-2
3423652485,43.1763934,-1.8949018,Cromlech Añoenea
3423652486,43.1572879,-1.8361327,Cromlech Deskargako Arrieta
3423652487,43.2415848,-1.7854464,Cromlech Gatzarrieta 1 Iparralde
3423652488,43.2216343,-1.7639362,Cromlech Pagolletako Lepoa
3423652489,43.1791690,-1.8895486,Cromlech Ugaratako Gaña 3
3423652490,43.1651381,-1.8133156,Cromlech tumular Arramaleta Bizkarra
3423652491,43.2353325,-1.7798974,Cromlech tumular Elutxo Harria
3423652492,43.2408820,-1.7845612,Cromlech tumular Gatzarrieta 2 Hegoalde
