@id,@lat,@lon,name
3562476502,48.4168685,-123.3732197,
3562476503,48.4166157,-123.3733431,
3562476504,48.4140360,-123.3670666,
3569892796,48.5350541,13.4480641,
3572887502,47.2583444,8.8431378,
3572887507,47.2581059,8.8433918,
3572887508,47.2582178,8.8433087,
3586737600,52.0144104,8.5102119,Riesenmammutbaum
3589784639,48.5102182,0.0344803,Séquoia géant sculpté
3608135221,48.4696972,-123.3656549,
3608135222,48.4696857,-123.3657549,
3608135223,48.4696742,-123.3658883,
3615474570,41.8993358,2.4382713,Sequoia de Tortadès
3639943593,48.4526269,-123.3787726,
3649690434,49.0412925,8.8053327,
3657637186,53.6277538,10.6941334,
3658146537,48.2443931,14.3695708,
3658146550,48.2445301,14.3697985,
3658159018,48.2497772,14.3094980,
3658159468,48.2498566,14.3096745,
3658160569,48.2505081,14.3487780,
3658162441,48.2517712,14.2958812,
3658162501,48.2518696,14.2959504,
3658167688,48.2542584,14.2876996,
3658167696,48.2542716,14.2861108,
3658170099,48.2550100,14.3233605,
3658207778,48.2901969,14.2897013,
3658209297,48.2906161,14.2846825,
3658210839,48.2907711,14.2844293,
3658214872,48.2949851,14.2750327,
3658215630,48.2952458,14.2750375,
3658218723,48.2961651,14.2670486,
3658227776,48.3015865,14.2760838,
3658227796,48.3016742,14.2763550,
3658235872,48.3132733,14.2951332,
3658258356,48.3297528,14.2870670,
3658265305,48.3324543,14.3017509,
3658266944,48.3325814,14.3016050,
3658269018,48.3349404,14.3034164,
3658269047,48.3340562,14.3164963,
3658269074,48.3341018,14.3164297,
3658269083,48.3341191,14.3165110,
3658270378,48.3347200,14.3028862,
3658271660,48.3363562,14.3209781,
3658271688,48.3364011,14.3209789,
3658272752,48.3372098,14.3221141,
3658272756,48.3372247,14.3182701,
3658272758,48.3372293,14.3219391,
3658272759,48.3372297,14.3218851,
3658273723,48.3386979,14.3195124,
3669406974,48.4349851,-123.4717226,
3669411060,48.4342003,-123.4738850,
3675250125,50.9602035,6.9696786,
3681518510,48.4169509,-123.3663604,
3691642958,51.4737981,-0.3009678,Giant sequioa
3700487753,37.7674723,-119.8057903,
3756276687,48.7072890,9.4220355,
3770350437,48.0642175,-0.7688534,
3774654428,50.4725719,9.1098429,
3802048998,48.0086972,7.8584684,
3811240639,42.8452171,-2.6879971,
3811240674,42.8452744,-2.6879601,
3811240684,42.8452793,-2.6880357,
3811241172,42.8456923,-2.6876339,
3811241182,42.8457053,-2.6877041,
3811241213,42.8457519,-2.6876199,
3811241222,42.8457612,-2.6876924,
3811241240,42.8457946,-2.6897602,
3811243017,42.8466980,-2.6891991,
3811243029,42.8467108,-2.6890926,
3811243042,42.8467239,-2.6889908,
3811243052,42.8467394,-2.6888928,
3811243163,42.8467549,-2.6887259,
3811243175,42.8467705,-2.6886145,
3811243187,42.8467824,-2.6885095,
3811243194,42.8467919,-2.6884112,
3811243206,42.8468084,-2.6883178,
3811243233,42.8468288,-2.6889412,
3811243241,42.8468365,-2.6890005,
3811243557,42.8468643,-2.6873099,
3811243565,42.8468725,-2.6873800,
3811243573,42.8468829,-2.6890000,
3811243584,42.8469033,-2.6872955,
3811244114,42.8471183,-2.6882628,
3811244387,42.8472902,-2.6880723,
3811244559,42.8474076,-2.6884050,
3811244572,42.8474294,-2.6879793,
3811244576,42.8474371,-2.6893719,
3811244606,42.8475204,-2.6886328,
3811244628,42.8475526,-2.6883869,
3811244874,42.8478256,-2.6890953,
3811244875,42.8478268,-2.6891540,
3811244891,42.8478611,-2.6890882,
3811295107,42.8440223,-2.6750382,
3811296383,42.8454671,-2.6784897,
3811296475,42.8458769,-2.6783739,
3822474520,45.8985502,6.1291746,Séquoia géant
3827006996,35.3018291,-120.6598201,
3831510067,47.6356049,6.8609943,
3836287107,49.0121850,8.8270054,
3838163077,50.1185669,14.4141067,
3913757588,52.3596188,4.8872941,
3915429217,52.2558284,5.2202083,
3915434200,52.2556429,5.2198918,
3915461804,52.2363107,5.1625554,
3915556825,52.2664728,5.2157651,
3915639995,52.1272814,6.1449282,
3915645901,51.9856686,5.8327374,
3915648189,52.3104288,6.9384228,
3915652866,51.9854356,5.8327053,
3915655268,50.8725786,5.8335233,
3917145379,51.8265239,5.9219974,
3919488120,48.8925574,8.9401344,Mammutbaum
3919488121,48.8926130,8.9405999,Mammutbaum
3924275722,52.3045100,4.8377978,
3924284255,52.3045149,4.8377227,
3924284256,52.3045362,4.8377683,
3930492454,47.0345923,8.2820896,
3937076067,36.5559369,-118.7688412,Colonel Young Tree
3940801657,57.4424357,-4.4709871,
3940801668,57.4432264,-4.4717948,
3951943617,52.1943702,5.0045885,
3952854349,52.1702690,5.0092888,
3952882019,52.1750472,5.0051263,
3979849302,48.8663483,9.0370442,
4006205174,50.7252848,7.1284648,
4026555175,48.9043646,9.1367353,
4027714004,48.9069344,9.1318596,
4027714005,48.9069802,9.1323176,
4030638126,47.1825414,-1.5320831,
4057041594,51.7673944,-0.5860370,
4057041595,51.7672848,-0.5857084,
4057041596,51.7671089,-0.5852444,
4059701015,49.3404886,9.7957515,
4080177495,48.8996471,9.0154971,
4082845349,48.9036781,9.0810684,
4110164767,48.9122957,9.0761143,
4126293572,48.4439328,8.9575459,Schillings-Mammutbaum
4140832170,48.5945462,-0.3564973,
4144850255,46.6362849,1.0567890,
4148553389,44.5055421,34.1870214,
4156594211,37.7674351,-119.8068277,
4156594228,37.7683383,-119.8068626,
4156594231,37.7684676,-119.8072354,
4156594232,37.7685164,-119.8075492,
4156594259,37.7689553,-119.8070664,
4190511751,51.3444497,9.0809807,
