item,location,itemLabel
http://www.wikidata.org/entity/Q122178666,Point(9.2599082 39.581323),Nuraghe
http://www.wikidata.org/entity/Q122178667,Point(9.1698744 40.283564),Nuraghe
http://www.wikidata.org/entity/Q122178676,Point(9.0480168 40.2490594),Nuraghe
http://www.wikidata.org/entity/Q122178677,Point(9.0453931 39.77037),Nuraghe
http://www.wikidata.org/entity/Q122178680,Point(8.809972 40.219231),Nuraghe
http://www.wikidata.org/entity/Q122178681,Point(8.7233349 40.317943),Nuraghe
http://www.wikidata.org/entity/Q122178741,Point(9.3138374 39.5212543),Nuraghe
http://www.wikidata.org/entity/Q122178742,Point(9.82378 40.528154),Nuraghe
http://www.wikidata.org/entity/Q122178743,Point(9.0035453 40.336622),Nuraghe
http://www.wikidata.org/entity/Q122178744,Point(8.9650154 40.369496),Nuraghe
http://www.wikidata.org/entity/Q122178746,Point(8.8461667 40.706925),Nuraghe
http://www.wikidata.org/entity/Q122178750,Point(8.7864017 40.313857),Nuraghe
http://www.wikidata.org/entity/Q122178751,Point(9.570736 39.608767),Nuraghe
http://www.wikidata.org/entity/Q122178753,Point(8.973459 39.931101),Nuraghe
http://www.wikidata.org/entity/Q122178754,Point(8.6240503 40.331964),Nuraghe
http://www.wikidata.org/entity/Q122178755,Point(9.1141724 39.495914),Nuraghe
http://www.wikidata.org/entity/Q122178756,Point(8.9548069 39.784148),Nuraghe
http://www.wikidata.org/entity/Q122178757,Point(8.8919842 40.148454),Nuraghe
http://www.wikidata.org/entity/Q122178758,Point(8.669732 40.0014),Nuraghe Attus
http://www.wikidata.org/entity/Q122178759,Point(8.7092976 40.085625),Nuraghe
http://www.wikidata.org/entity/Q122178760,Point(9.0466082 40.288561),Nuraghe
http://www.wikidata.org/entity/Q122178761,Point(8.5087665 40.766442),Nuraghe
http://www.wikidata.org/entity/Q122178762,Point(8.4474483 39.171231),Nuraghe
http://www.wikidata.org/entity/Q122178765,Point(9.4320631 39.672705),Nuraghe
http://www.wikidata.org/entity/Q122178766,Point(8.655931 39.987729),Nuraghe
http://www.wikidata.org/entity/Q122178767,Point(8.7029486 40.6740681),Nuraghe
http://www.wikidata.org/entity/Q122178890,Point(8.8568794 39.807742),Nuraghe
http://www.wikidata.org/entity/Q122178891,Point(9.0441486 39.633669),Nuraghe
http://www.wikidata.org/entity/Q122178892,Point(8.8942335 39.2409268),Nuraghe
http://www.wikidata.org/entity/Q122178894,Point(9.0296177 39.752597),Nuraghe
http://www.wikidata.org/entity/Q122178895,Point(9.2454839 39.5189664),Nuraghe
