item	location	itemLabel
http://www.wikidata.org/entity/Q1014750	Point(17.79722222 49.4125)	Šaumburk
http://www.wikidata.org/entity/Q1014754	Point(15.37916667 49.2125)	Štamberk
http://www.wikidata.org/entity/Q1014756	Point(13.1471 50.3726)	Šumburk
http://www.wikidata.org/entity/Q1014757	Point(17.2552625 49.90835611)	Burg Štrálek
http://www.wikidata.org/entity/Q1014759	Point(16.42805556 50.04083333)	Žampach Castle
http://www.wikidata.org/entity/Q1014991	Point(8.78615 48.0702)	Burghalde Dürbheim
http://www.wikidata.org/entity/Q1014995	Point(10.3206 47.7229)	Burghalde
http://www.wikidata.org/entity/Q1014997	Point(7.84625 49.1863)	Burghalder
http://www.wikidata.org/entity/Q1015089	Point(9.18189 50.7961)	Burghügel Ruhlkirchen
http://www.wikidata.org/entity/Q1015091	Point(10.7721 53.9471)	Burghügel in Offendorf
http://www.wikidata.org/entity/Q1015184	Point(9.2952 47.8277)	Burgrest Alt-Heiligenberg
http://www.wikidata.org/entity/Q1015187	Point(9.9065 48.4518)	Burgrest Bollingen
http://www.wikidata.org/entity/Q1015190	Point(9.5955 48.2983)	Burgrest Hochdorf
http://www.wikidata.org/entity/Q1015191	Point(9.92125 48.4168)	Burgrest Ehrenstein
http://www.wikidata.org/entity/Q1015193	Point(9.6572 48.2115)	Burgrest Emerkingen
http://www.wikidata.org/entity/Q18164	Point(16.3086 50.0781)	Potštejn
http://www.wikidata.org/entity/Q33530	Point(-6.935942 52.836301)	Carlow Castle
http://www.wikidata.org/entity/Q82970	Point(7.95778 48.0975)	Kastelburg
http://www.wikidata.org/entity/Q116582	Point(13.25730556 50.44513889)	Hasištejn Castle
http://www.wikidata.org/entity/Q118146	Point(7.96318 48.0702)	Schwarzenburg (Breisgau)
http://www.wikidata.org/entity/Q146855	Point(9.56674 47.811508)	Zangeburg
http://www.wikidata.org/entity/Q161988	Point(10.736388888 47.555833333)	Hohenschwangau Castle
http://www.wikidata.org/entity/Q166900	Point(15.8289 48.2361)	Goldburg
http://www.wikidata.org/entity/Q182382	Point(6.9535 50.34658)	Nürburg Castle
http://www.wikidata.org/entity/Q182382	Point(6.95407 50.3465)	Nürburg Castle
http://www.wikidata.org/entity/Q183429	Point(8.4557 48.0451)	Ruine Warenburg
http://www.wikidata.org/entity/Q186558	Point(15.86738 48.01082)	Burgruine Araburg
http://www.wikidata.org/entity/Q187633	Point(16.0488 50.4847)	Vízmburk
http://www.wikidata.org/entity/Q188015	Point(15.31541389 50.41705278)	Veliš Castle
