latitude,longitude,label,link
http://www.wikidata.org/entity/Q17642917,Point(-2.21704 51.5728),Earthwork
http://www.wikidata.org/entity/Q5267125,Point(-0.28555 51.8067),Devil's Dyke
http://www.wikidata.org/entity/Q17640976,Point(-0.496705 51.4044),Earthworks on Laleham Burway
http://www.wikidata.org/entity/Q17643668,Point(-1.63708 54.1918),Earthwork in Magdalen Field
http://www.wikidata.org/entity/Q5278327,Point(-2.46473 51.2106),Dinies Camp
http://www.wikidata.org/entity/Q17467539,Point(4.98094 52.27005),Q17467539
http://www.wikidata.org/entity/Q1349544,Point(11.8358 51.5193),Q1349544
http://www.wikidata.org/entity/Q17644847,Point(-2.64862 50.7412),Earthwork
http://www.wikidata.org/entity/Q17641038,Point(-3.76688 50.5308),Earthworks in Boro' Wood
http://www.wikidata.org/entity/Q5471024,Point(-77.051111111 38.963055555),Fort DeRussy
http://www.wikidata.org/entity/Q17615307,Point(4.29695 51.50546),Q17615307
http://www.wikidata.org/entity/Q17641673,Point(-0.155207 51.9186),Earthworks in Boxwood
http://www.wikidata.org/entity/Q17642977,Point(-1.84101 51.3799),Earthwork
http://www.wikidata.org/entity/Q17643929,Point(-1.28294 53.7122),Ferrybridge Henge
http://www.wikidata.org/entity/Q1011695,Point(7.11361 47.0244),Fenis / Hasenburg
http://www.wikidata.org/entity/Q17643629,Point(-2.0221 51.9743),Dixton Hill camp
http://www.wikidata.org/entity/Q17640940,Point(-0.325748 52.5084),Earthworks of deserted medieval village
http://www.wikidata.org/entity/Q15108833,Point(-5.1115127 55.859228),Cnoc an Rath
http://www.wikidata.org/entity/Q17641151,Point(0.562575 52.4532),Earthworks in Little Ouse Valley
http://www.wikidata.org/entity/Q17643618,Point(-2.38218 51.6804),Drakestone Camp
http://www.wikidata.org/entity/Q3428098,Point(10.095664 55.207772),Q3428098
http://www.wikidata.org/entity/Q17641091,Point(-0.241459 52.6503),Earthwork enclosure at Peakirk Moor
http://www.wikidata.org/entity/Q17642407,Point(-3.51292 50.6751),Earthwork enclosure
http://www.wikidata.org/entity/Q17326120,Point(8.24271 48.49056),Schwedenschanze
http://www.wikidata.org/entity/Q17595722,Point(5.75246 51.63013),Q17595722
http://www.wikidata.org/entity/Q17643049,Point(-1.85614 51.3733),Earthwork enclosure on Milk Hill
http://www.wikidata.org/entity/Q1349541,Point(9.06264 51.5351),Q1349541
http://www.wikidata.org/entity/Q17644893,Point(-0.996375 53.1876),Earthwork to
http://www.wikidata.org/entity/Q17641207,Point(-0.360129 52.3629),Earthworks
http://www.wikidata.org/entity/Q5017610,Point(-0.403042 52.0238),Cainhoe Castle
http://www.wikidata.org/entity/Q17641659,Point(-0.806414 51.6758),Earthworks in Park Wood
