52.7929	0.46898	Castle Rising	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0xMS0yNTovcG9zdHMvNzczNzc1OQ	from the Norfolk Folklore Society podcast
52.66267	0.97544	Cutthroat Lane - Yaxham	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMi0wMS0yMDovcG9zdHMvODAxNjI3NQ	from the Norfolk Folklore Society podcast
52.82423	1.53144	The Happisburgh Torso	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMi0wNS0wNTovcG9zdHMvODA3ODQzMw	from the Norfolk Folklore Society podcast
52.82411	1.1326	The rising dead at Corpusty	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMi0wOS0wNzovcG9zdHMvODE1MzM4Nw	from the Norfolk Folklore Society podcast
52.60405	1.72772	Glasshouse Row	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMi0xMC0yNTovcG9zdHMvODE4MDcxOA	from the Norfolk Folklore Society podcast
52.6584	1.20471	The Green Lady of Costessey Hall	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMS0wMS0yODovcG9zdHMvNzc4NDU5NQ	from the Norfolk Folklore Society podcast
52.66622	1.31213	White Woman Lane	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMS0wNC0zMDovcG9zdHMvNzg1NjE4Mw	from the Norfolk Folklore Society podcast
52.63123	1.28817	The Spinnage	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMS0wOC0xMjovcG9zdHMvNzkyMzA2Ng	from the Norfolk Folklore Society podcast
52.6377	1.2812	The Horror of Heigham	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMS0wOC0yNjovcG9zdHMvNzkzMDg4NA	from the Norfolk Folklore Society podcast
52.74616	1.02922	The entrance to Saint Martin's Land	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMS0xMC0wNzovcG9zdHMvNzk1NjQwOA	from the Norfolk Folklore Society podcast
52.70498	1.46518	Horning Timeslip	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMS0xMS0xODovcG9zdHMvNzk4MjQ4Mg	from the Norfolk Folklore Society podcast
52.60946	1.72696	A cursed mummy at Great Yarmouth	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMy0wMS0xMjovcG9zdHMvODIyODgzMg	from the Norfolk Folklore Society podcast
52.83412	0.85596	A haunting near Fakenham	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMy0wMy0zMTovcG9zdHMvODI3MzczNg	from the Norfolk Folklore Society podcast
52.5794	1.51998	The Callow Pit Coffer	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMy0wNC0xMzovcG9zdHMvODI4MDg3Nw	from the Norfolk Folklore Society podcast
52.63067	1.29894	The time slip in a toilet	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMy0wNS0zMDovcG9zdHMvODMwOTMxOA	from the Norfolk Folklore Society podcast
52.62977	1.29355	Ghosts of Exchange Street	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMy0wOS0yODovcG9zdHMvODM3NTYyMw	from the Norfolk Folklore Society podcast
52.68799	1.20888	A VERY haunted house at Thorpe Marriott	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyNC0wMi0yODovcG9zdHMvODQ2NTg0OA	from the Norfolk Folklore Society podcast
52.42871	1.1011	The Good Sword of Winfarthing	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyNC0wMS0yNjovcG9zdHMvODQ0NjM0OA	from the Norfolk Folklore Society podcast
52.67725	0.94947	The witch of East Dereham	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyNC0wNC0yODovcG9zdHMvODQ5NzI4Mg	from the Norfolk Folklore Society podcast
52.53931	1.72903	The Old Man of Hopton	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyNC0xMC0yOTovcG9zdHMvODU5ODUwNw	from the Norfolk Folklore Society podcast
40.31976	-74.92533	Jersey Devil sighting	https://episodes.fm/aHR0cHM6Ly9mZWVkcy5zaW1wbGVjYXN0LmNvbS8zZW9DdlBraQ/episode/YjY4OTM2MjgtZTkxZC00Y2Q2LWI0YjUtZTUxNjgwMmVjODg4	Presented by Spooky Coop - A father and son have an encounter on the forest backroads.
